transaction_id,customer_id,customer_name,region,product,invoice_date,shipment_date,recognition_date,quantity,sales_amount,cost_amount,return_amount,customer_tenure_days,risk_score,risk_level,risk_reasons,cutoff,post_period_return,high_value,negative_sale,margin_outlier,new_customer,date_mismatch,amount,suggested_procedure
INV008995,C0333,Customer 0333,Export,Inspection camera,2025-04-22,2025-04-21,2025-04-22,12,484767.14,310250.97,0,1451,0,Low,,False,False,False,False,False,False,False,484767.14,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV008996,C0130,Customer 0130,North China,Inspection camera,2025-04-26,2025-04-26,2025-04-26,3,128271.45,82093.73,0,2941,0,Low,,False,False,False,False,False,False,False,128271.45,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV008997,C0343,Customer 0343,South China,Industrial sensor,2025-03-06,2025-03-06,2025-03-06,7,60252.8,39766.85,0,1058,0,Low,,False,False,False,False,False,False,False,60252.8,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV008998,C0224,Customer 0224,Central China,Industrial sensor,2025-07-04,2025-07-05,2025-07-05,6,53048.51,35012.02,0,513,0,Low,,False,False,False,False,False,False,False,53048.51,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV008999,C0337,Customer 0337,Central China,Control module,2025-02-20,2025-02-21,2025-02-21,4,68201.13,47740.79,0,2542,0,Low,,False,False,False,False,False,False,False,68201.13,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009000,C0019,Customer 0019,Central China,Inspection camera,2025-06-22,2025-06-23,2025-06-23,2,83837.92,53656.27,0,1605,0,Low,,False,False,False,False,False,False,False,83837.92,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009001,C0174,Customer 0174,West China,Servo drive,2025-10-29,2025-10-31,2025-10-31,1,26259.57,18906.89,0,374,0,Low,,False,False,False,False,False,False,False,26259.57,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009002,C0216,Customer 0216,West China,Servo drive,2025-12-21,2025-12-21,2025-12-22,11,283116.42,203843.82,0,233,0,Low,,False,False,False,False,False,False,False,283116.42,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009003,C0055,Customer 0055,West China,Control module,2025-06-24,2025-06-24,2025-06-24,10,152934.66,107054.26,0,2602,0,Low,,False,False,False,False,False,False,False,152934.66,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009004,C0240,Customer 0240,North China,Servo drive,2025-07-04,2025-07-05,2025-07-05,8,225541.22,162389.68,0,997,0,Low,,False,False,False,False,False,False,False,225541.22,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009005,C0176,Customer 0176,West China,Servo drive,2025-10-08,2025-10-07,2025-10-08,2,52791.77,38010.07,0,1644,0,Low,,False,False,False,False,False,False,False,52791.77,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009006,C0013,Customer 0013,West China,Servo drive,2025-04-23,2025-04-23,2025-04-23,3,78334.74,56401.01,0,-21,0,Low,,False,False,False,False,False,False,False,78334.74,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009007,C0284,Customer 0284,West China,Production cell,2025-06-21,2025-06-22,2025-06-22,7,4395572.85,3472502.55,0,403,0,Low,,False,False,False,False,False,False,False,4395572.85,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009008,C0262,Customer 0262,South China,Industrial sensor,2025-09-11,2025-09-11,2025-09-12,10,83985.36,55430.34,0,1930,0,Low,,False,False,False,False,False,False,False,83985.36,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009009,C0339,Customer 0339,East China,Servo drive,2025-10-01,2025-10-01,2025-10-01,12,329269.83,237074.28,0,3121,0,Low,,False,False,False,False,False,False,False,329269.83,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009010,C0203,Customer 0203,Export,Inspection camera,2025-08-03,2025-08-02,2025-08-02,7,297138.26,190168.48,0,1667,0,Low,,False,False,False,False,False,False,False,297138.26,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009011,C0153,Customer 0153,West China,Production cell,2025-12-08,2025-12-09,2025-12-09,10,6759999.9,5340399.92,0,600,0,Low,,False,False,False,False,False,False,False,6759999.9,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009012,C0097,Customer 0097,South China,Servo drive,2025-07-22,2025-07-22,2025-07-22,3,77733.01,55967.77,0,2247,0,Low,,False,False,False,False,False,False,False,77733.01,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009013,C0118,Customer 0118,East China,Production cell,2025-07-19,2025-07-19,2025-07-20,9,5908763.61,4667923.25,0,2158,0,Low,,False,False,False,False,False,False,False,5908763.61,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009014,C0339,Customer 0339,East China,Production cell,2025-05-19,2025-05-19,2025-05-19,6,4123009.05,3257177.15,0,2986,0,Low,,False,False,False,False,False,False,False,4123009.05,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009015,C0138,Customer 0138,North China,Robot arm,2025-03-23,2025-03-25,2025-03-25,10,1788316.8,1359120.77,0,863,0,Low,,False,False,False,False,False,False,False,1788316.8,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009016,C0256,Customer 0256,North China,Inspection camera,2025-02-21,2025-02-21,2025-02-21,6,251866.57,161194.6,0,973,0,Low,,False,False,False,False,False,False,False,251866.57,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009017,C0116,Customer 0116,North China,Industrial sensor,2025-11-05,2025-11-05,2025-11-05,11,95408.46,62969.59,0,1544,0,Low,,False,False,False,False,False,False,False,95408.46,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009018,C0167,Customer 0167,East China,Robot arm,2025-01-26,2025-01-28,2025-01-28,7,1355849.15,1030445.36,0,962,0,Low,,False,False,False,False,False,False,False,1355849.15,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009019,C0115,Customer 0115,East China,Control module,2025-03-27,2025-03-27,2025-03-28,12,198315.81,138821.07,0,1958,0,Low,,False,False,False,False,False,False,False,198315.81,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009020,C0041,Customer 0041,Central China,Inspection camera,2025-08-16,2025-08-18,2025-08-18,5,216885.7,138806.85,0,312,0,Low,,False,False,False,False,False,False,False,216885.7,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009021,C0138,Customer 0138,North China,Servo drive,2025-06-25,2025-06-25,2025-06-25,3,79228.71,57044.67,0,957,0,Low,,False,False,False,False,False,False,False,79228.71,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009022,C0199,Customer 0199,West China,Industrial sensor,2025-11-23,2025-11-25,2025-11-25,5,40185.35,26522.33,0,2173,0,Low,,False,False,False,False,False,False,False,40185.35,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009023,C0160,Customer 0160,North China,Industrial sensor,2025-07-11,2025-07-11,2025-07-11,5,41839.74,27614.23,0,217,0,Low,,False,False,False,False,False,False,False,41839.74,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009024,C0103,Customer 0103,Export,Servo drive,2025-03-01,2025-03-03,2025-03-03,2,58036.34,41786.17,0,439,0,Low,,False,False,False,False,False,False,False,58036.34,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009025,C0139,Customer 0139,Export,Control module,2025-09-01,2025-09-03,2025-09-03,3,48510.27,33957.19,0,512,0,Low,,False,False,False,False,False,False,False,48510.27,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009026,C0086,Customer 0086,West China,Servo drive,2025-07-26,2025-07-28,2025-07-29,11,326065.53,234767.18,0,2233,0,Low,,False,False,False,False,False,False,False,326065.53,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009027,C0258,Customer 0258,East China,Control module,2025-08-11,2025-08-11,2025-08-11,10,151969.45,106378.61,0,2599,0,Low,,False,False,False,False,False,False,False,151969.45,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009028,C0119,Customer 0119,East China,Robot arm,2025-06-24,2025-06-26,2025-06-27,2,367651.99,279415.51,0,2593,0,Low,,False,False,False,False,False,False,False,367651.99,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009029,C0150,Customer 0150,North China,Robot arm,2025-12-05,2025-12-07,2025-12-07,2,380045.56,288834.63,0,2180,0,Low,,False,False,False,False,False,False,False,380045.56,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009030,C0003,Customer 0003,West China,Servo drive,2025-05-14,2025-05-14,2025-05-14,2,51103.27,36794.35,0,2141,0,Low,,False,False,False,False,False,False,False,51103.27,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009031,C0293,Customer 0293,South China,Inspection camera,2025-02-21,2025-02-22,2025-02-23,6,240266.02,153770.25,0,1742,0,Low,,False,False,False,False,False,False,False,240266.02,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009032,C0003,Customer 0003,West China,Industrial sensor,2025-12-17,2025-12-16,2025-12-16,1,8655.29,5712.49,0,2358,0,Low,,False,False,False,False,False,False,False,8655.29,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009033,C0162,Customer 0162,North China,Inspection camera,2025-01-25,2025-01-25,2025-01-25,8,354096.25,226621.6,0,2123,0,Low,,False,False,False,False,False,False,False,354096.25,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009034,C0326,Customer 0326,North China,Production cell,2025-11-24,2025-11-24,2025-11-24,2,1435767.9,1134256.64,0,1913,0,Low,,False,False,False,False,False,False,False,1435767.9,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009035,C0263,Customer 0263,Central China,Control module,2025-04-19,2025-04-19,2025-04-20,10,160288.37,112201.86,0,2809,0,Low,,False,False,False,False,False,False,False,160288.37,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009036,C0261,Customer 0261,Export,Inspection camera,2025-06-16,2025-06-16,2025-06-16,8,318102.28,203585.46,0,990,0,Low,,False,False,False,False,False,False,False,318102.28,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009037,C0325,Customer 0325,Export,Production cell,2025-03-01,2025-02-28,2025-03-01,1,733344.91,579342.48,0,2784,0,Low,,False,False,False,False,False,False,False,733344.91,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009038,C0162,Customer 0162,North China,Industrial sensor,2025-12-21,2025-12-21,2025-12-21,3,24617.69,16247.67,22676.32,2453,18,Medium,post period return,False,True,False,False,False,False,False,24617.69,Inspect credit note and subsequent return; evaluate occurrence and variable consideration
INV009039,C0110,Customer 0110,North China,Production cell,2025-08-27,2025-08-27,2025-08-27,7,4576213.47,3615208.64,0,51,9,Low,new customer,False,False,False,False,False,True,False,4576213.47,Confirm balance and validate customer existence and commercial substance
INV009040,C0140,Customer 0140,Central China,Industrial sensor,2025-08-13,2025-08-14,2025-08-15,1,8909.35,5880.17,0,3029,0,Low,,False,False,False,False,False,False,False,8909.35,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009041,C0207,Customer 0207,Export,Robot arm,2025-05-10,2025-05-09,2025-05-09,10,1914094.76,1454712.01,0,-34,9,Low,new customer,False,False,False,False,False,True,False,1914094.76,Confirm balance and validate customer existence and commercial substance
INV009042,C0276,Customer 0276,West China,Servo drive,2025-10-23,2025-10-23,2025-10-24,10,279823.05,201472.6,0,2699,0,Low,,False,False,False,False,False,False,False,279823.05,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009043,C0039,Customer 0039,West China,Servo drive,2025-02-15,2025-02-17,2025-02-17,11,305719.69,220118.17,0,1091,0,Low,,False,False,False,False,False,False,False,305719.69,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009044,C0008,Customer 0008,East China,Inspection camera,2025-04-27,2025-04-27,2025-04-28,5,225970.32,144621.0,0,2708,0,Low,,False,False,False,False,False,False,False,225970.32,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009045,C0191,Customer 0191,East China,Industrial sensor,2025-06-25,2025-06-25,2025-06-25,10,81236.19,53615.89,0,2981,0,Low,,False,False,False,False,False,False,False,81236.19,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009046,C0237,Customer 0237,South China,Industrial sensor,2025-06-18,2025-06-18,2025-06-18,6,55667.78,36740.74,0,-11,0,Low,,False,False,False,False,False,False,False,55667.78,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009047,C0127,Customer 0127,North China,Inspection camera,2025-03-10,2025-03-12,2025-03-12,6,259838.95,166296.93,0,199,0,Low,,False,False,False,False,False,False,False,259838.95,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009048,C0165,Customer 0165,South China,Servo drive,2025-09-07,2025-09-09,2025-09-09,3,84341.84,60726.12,0,1893,0,Low,,False,False,False,False,False,False,False,84341.84,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009049,C0001,Customer 0001,North China,Robot arm,2025-11-19,2025-11-18,2025-11-18,2,401686.35,305281.62,0,2757,0,Low,,False,False,False,False,False,False,False,401686.35,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009050,C0190,Customer 0190,South China,Robot arm,2025-06-21,2025-06-21,2025-06-21,10,1727682.74,1313038.88,0,885,0,Low,,False,False,False,False,False,False,False,1727682.74,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009051,C0060,Customer 0060,Central China,Production cell,2025-08-18,2025-08-18,2025-08-19,12,8528796.07,6737748.9,0,0,24,Medium,high value; new customer,False,False,True,False,False,True,False,8528796.07,Confirm balance and validate customer existence and commercial substance
INV009052,C0168,Customer 0168,Export,Control module,2025-06-23,2025-06-24,2025-06-25,3,43926.82,30748.77,0,952,0,Low,,False,False,False,False,False,False,False,43926.82,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009053,C0136,Customer 0136,West China,Control module,2025-11-29,2025-11-30,2025-11-30,7,112113.53,78479.47,0,2590,0,Low,,False,False,False,False,False,False,False,112113.53,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009054,C0007,Customer 0007,East China,Inspection camera,2025-11-12,2025-11-12,2025-11-13,12,486804.81,311555.08,0,2255,0,Low,,False,False,False,False,False,False,False,486804.81,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009055,C0314,Customer 0314,South China,Servo drive,2025-09-17,2025-09-16,2025-09-16,11,321236.31,231290.14,0,364,0,Low,,False,False,False,False,False,False,False,321236.31,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009056,C0145,Customer 0145,East China,Servo drive,2025-06-25,2025-06-25,2025-06-25,7,205362.52,147861.02,0,874,0,Low,,False,False,False,False,False,False,False,205362.52,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009057,C0284,Customer 0284,West China,Robot arm,2025-09-27,2025-09-27,2025-09-27,10,1929845.19,1466682.35,0,501,0,Low,,False,False,False,False,False,False,False,1929845.19,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009058,C0042,Customer 0042,Central China,Production cell,2025-04-22,2025-04-22,2025-04-22,8,5453619.25,4308359.21,0,939,0,Low,,False,False,False,False,False,False,False,5453619.25,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009059,C0080,Customer 0080,Central China,Inspection camera,2025-10-15,2025-10-16,2025-10-16,7,288622.75,184718.56,0,968,0,Low,,False,False,False,False,False,False,False,288622.75,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009060,C0087,Customer 0087,Export,Robot arm,2025-04-10,2025-04-09,2025-04-09,5,911115.23,692447.57,0,2365,0,Low,,False,False,False,False,False,False,False,911115.23,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009061,C0085,Customer 0085,Export,Control module,2025-02-02,2025-02-03,2025-02-03,2,30343.62,21240.54,0,2426,0,Low,,False,False,False,False,False,False,False,30343.62,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009062,C0314,Customer 0314,South China,Robot arm,2025-08-06,2025-08-06,2025-08-07,11,2097361.06,1593994.4,0,322,0,Low,,False,False,False,False,False,False,False,2097361.06,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009063,C0156,Customer 0156,Export,Industrial sensor,2025-07-15,2025-07-14,2025-07-14,6,48920.59,32287.59,0,2887,0,Low,,False,False,False,False,False,False,False,48920.59,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009064,C0003,Customer 0003,West China,Inspection camera,2025-03-21,2025-03-23,2025-03-23,3,122681.51,78516.17,0,2087,0,Low,,False,False,False,False,False,False,False,122681.51,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009065,C0096,Customer 0096,North China,Production cell,2025-10-08,2025-10-08,2025-10-08,1,639923.37,505539.47,0,1053,0,Low,,False,False,False,False,False,False,False,639923.37,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009066,C0232,Customer 0232,North China,Robot arm,2025-01-10,2025-01-10,2025-01-10,12,2181066.07,1657610.22,0,2888,0,Low,,False,False,False,False,False,False,False,2181066.07,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009067,C0084,Customer 0084,Export,Inspection camera,2025-05-25,2025-05-25,2025-05-25,9,366462.15,234535.78,0,1085,0,Low,,False,False,False,False,False,False,False,366462.15,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009068,C0138,Customer 0138,North China,Servo drive,2025-05-29,2025-05-29,2025-05-29,7,187654.84,135111.48,0,930,0,Low,,False,False,False,False,False,False,False,187654.84,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009069,C0211,Customer 0211,North China,Robot arm,2025-12-27,2025-12-27,2025-12-28,5,914238.14,694820.98,0,1632,0,Low,,False,False,False,False,False,False,False,914238.14,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009070,C0058,Customer 0058,East China,Industrial sensor,2025-04-25,2025-04-25,2025-04-25,3,25685.78,16952.62,0,2403,0,Low,,False,False,False,False,False,False,False,25685.78,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009071,C0332,Customer 0332,West China,Robot arm,2025-11-25,2025-11-25,2025-11-25,4,797609.56,606183.26,0,1397,0,Low,,False,False,False,False,False,False,False,797609.56,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009072,C0213,Customer 0213,North China,Production cell,2025-02-06,2025-02-06,2025-02-06,12,8074264.4,6378668.88,0,136,15,Medium,high value,False,False,True,False,False,False,False,8074264.4,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009073,C0258,Customer 0258,East China,Industrial sensor,2025-01-17,2025-01-19,2025-01-20,6,52022.47,34334.83,0,2393,0,Low,,False,False,False,False,False,False,False,52022.47,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009074,C0139,Customer 0139,Export,Robot arm,2025-05-14,2025-05-14,2025-05-14,3,528212.54,401441.53,0,402,0,Low,,False,False,False,False,False,False,False,528212.54,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009075,C0117,Customer 0117,East China,Inspection camera,2025-06-29,2025-06-29,2025-06-29,9,351539.52,224985.29,0,3038,0,Low,,False,False,False,False,False,False,False,351539.52,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009076,C0248,Customer 0248,West China,Inspection camera,2025-10-23,2025-10-24,2025-10-25,6,249537.27,159703.85,0,302,0,Low,,False,False,False,False,False,False,False,249537.27,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009077,C0333,Customer 0333,Export,Robot arm,2025-07-18,2025-07-17,2025-07-17,6,1148608.77,872942.66,0,1538,0,Low,,False,False,False,False,False,False,False,1148608.77,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009078,C0232,Customer 0232,North China,Robot arm,2025-05-23,2025-05-23,2025-05-23,5,885299.78,672827.83,0,3021,0,Low,,False,False,False,False,False,False,False,885299.78,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009079,C0325,Customer 0325,Export,Inspection camera,2025-05-15,2025-05-15,2025-05-15,4,173668.5,111147.84,0,2859,0,Low,,False,False,False,False,False,False,False,173668.5,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009080,C0118,Customer 0118,East China,Industrial sensor,2025-03-17,2025-03-17,2025-03-17,2,18382.97,12132.76,0,2034,0,Low,,False,False,False,False,False,False,False,18382.97,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009081,C0179,Customer 0179,Export,Inspection camera,2025-07-04,2025-07-04,2025-07-05,3,117977.66,75505.7,0,2525,0,Low,,False,False,False,False,False,False,False,117977.66,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009082,C0182,Customer 0182,South China,Control module,2025-08-04,2025-08-04,2025-08-05,8,117103.29,81972.3,0,425,0,Low,,False,False,False,False,False,False,False,117103.29,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009083,C0107,Customer 0107,East China,Servo drive,2025-05-14,2025-05-16,2025-05-16,1,28263.21,20349.51,0,2512,0,Low,,False,False,False,False,False,False,False,28263.21,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009084,C0317,Customer 0317,South China,Industrial sensor,2025-09-28,2025-09-28,2025-09-29,3,27109.32,17892.15,0,952,0,Low,,False,False,False,False,False,False,False,27109.32,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009085,C0175,Customer 0175,East China,Inspection camera,2025-11-24,2025-11-25,2025-11-25,10,410043.51,262427.85,0,904,0,Low,,False,False,False,False,False,False,False,410043.51,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009086,C0315,Customer 0315,South China,Inspection camera,2025-01-10,2025-01-10,2025-01-11,3,122219.91,78220.74,0,2226,0,Low,,False,False,False,False,False,False,False,122219.91,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009087,C0330,Customer 0330,East China,Inspection camera,2025-02-05,2025-02-05,2025-02-05,8,319939.87,204761.52,0,2805,0,Low,,False,False,False,False,False,False,False,319939.87,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009088,C0067,Customer 0067,West China,Servo drive,2025-10-06,2025-10-06,2025-10-06,10,262277.34,188839.69,0,2592,0,Low,,False,False,False,False,False,False,False,262277.34,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009089,C0210,Customer 0210,Export,Servo drive,2025-08-12,2025-08-14,2025-08-14,6,163913.88,118017.99,0,1824,0,Low,,False,False,False,False,False,False,False,163913.88,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009090,C0139,Customer 0139,Export,Servo drive,2025-10-05,2025-10-07,2025-10-07,12,326056.91,234760.97,0,546,0,Low,,False,False,False,False,False,False,False,326056.91,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009091,C0243,Customer 0243,East China,Production cell,2025-12-12,2025-12-13,2025-12-14,9,6538318.91,5165271.94,0,1060,0,Low,,False,False,False,False,False,False,False,6538318.91,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009092,C0187,Customer 0187,North China,Control module,2025-03-15,2025-03-15,2025-03-16,11,165144.79,115601.35,0,1264,0,Low,,False,False,False,False,False,False,False,165144.79,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009093,C0144,Customer 0144,South China,Robot arm,2025-06-03,2025-06-03,2025-06-03,1,182678.41,138835.59,0,-99,0,Low,,False,False,False,False,False,False,False,182678.41,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009094,C0266,Customer 0266,West China,Inspection camera,2025-09-01,2025-09-02,2025-09-02,6,259771.35,166253.66,0,1189,0,Low,,False,False,False,False,False,False,False,259771.35,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009095,C0279,Customer 0279,Export,Control module,2025-06-15,2025-06-15,2025-06-15,4,59196.43,41437.5,0,1598,0,Low,,False,False,False,False,False,False,False,59196.43,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009096,C0155,Customer 0155,Export,Servo drive,2025-05-06,2025-05-06,2025-05-07,12,306256.89,220504.96,0,-43,9,Low,new customer,False,False,False,False,False,True,False,306256.89,Confirm balance and validate customer existence and commercial substance
INV009097,C0091,Customer 0091,South China,Servo drive,2025-06-10,2025-06-10,2025-06-10,11,294369.52,211946.06,0,1673,0,Low,,False,False,False,False,False,False,False,294369.52,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009098,C0086,Customer 0086,West China,Servo drive,2025-04-18,2025-04-18,2025-04-18,10,281863.61,202941.8,0,2134,0,Low,,False,False,False,False,False,False,False,281863.61,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009099,C0276,Customer 0276,West China,Industrial sensor,2025-12-10,2025-12-10,2025-12-10,6,55555.91,36666.9,0,2747,0,Low,,False,False,False,False,False,False,False,55555.91,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009100,C0079,Customer 0079,South China,Industrial sensor,2025-11-13,2025-11-12,2025-11-13,6,53294.12,35174.12,0,788,0,Low,,False,False,False,False,False,False,False,53294.12,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009101,C0053,Customer 0053,West China,Industrial sensor,2025-12-11,2025-12-11,2025-12-11,1,8262.92,5453.53,0,888,0,Low,,False,False,False,False,False,False,False,8262.92,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009102,C0239,Customer 0239,South China,Robot arm,2025-01-07,2025-01-06,2025-01-06,12,2208393.0,1678378.68,0,2856,0,Low,,False,False,False,False,False,False,False,2208393.0,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009103,C0254,Customer 0254,North China,Inspection camera,2025-12-17,2025-12-17,2025-12-18,9,381225.57,243984.36,0,1865,0,Low,,False,False,False,False,False,False,False,381225.57,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009104,C0211,Customer 0211,North China,Inspection camera,2025-05-25,2025-05-25,2025-05-25,7,307928.8,197074.43,0,1416,0,Low,,False,False,False,False,False,False,False,307928.8,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009105,C0285,Customer 0285,East China,Inspection camera,2025-04-04,2025-04-04,2025-04-04,6,271406.19,173699.96,0,285,0,Low,,False,False,False,False,False,False,False,271406.19,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009106,C0037,Customer 0037,North China,Servo drive,2025-04-21,2025-04-21,2025-04-21,7,194862.45,140300.96,0,1827,0,Low,,False,False,False,False,False,False,False,194862.45,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009107,C0271,Customer 0271,North China,Industrial sensor,2025-07-22,2025-07-21,2025-07-21,7,-60549.45,39962.63,0,2410,23,Medium,negative sale; margin outlier,False,False,False,True,True,False,False,-60549.45,Recalculate margin and inspect pricing approval and contract terms
INV009108,C0032,Customer 0032,Central China,Robot arm,2025-09-26,2025-09-26,2025-09-26,11,2033793.53,1545683.08,0,429,0,Low,,False,False,False,False,False,False,False,2033793.53,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009109,C0167,Customer 0167,East China,Production cell,2025-06-24,2025-06-23,2025-06-24,1,680878.02,537893.64,0,1111,0,Low,,False,False,False,False,False,False,False,680878.02,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV009110,C0088,Customer 0088,North China,Servo drive,2025-11-12,2025-11-12,2025-11-13,11,285444.48,205520.03,186492.48,1640,18,Medium,post period return,False,True,False,False,False,False,False,285444.48,Inspect credit note and subsequent return; evaluate occurrence and variable consideration
